"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1009310,5,"60 yrs and above","Male","Higher",NA,6,"Centre",4,"Did not use smart phone","Shares-only",2,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",1,NA,NA,NA,4
1012078,6,"60 yrs and above","Female",NA,"Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1012080,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",5,"Left",3,"Used smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1012087,4,"30-59 yrs","Female","Higher","Liberal Party (C)",7,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Christian Democrats (C)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1006600,6,"60 yrs and above","Male","Higher","Socialist Left Party (L)",4,"Left",3,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Immigration",1,NA,"Mostly mentioned preferred party",NA,6
1012093,6,"60 yrs and above","Male","Lower or intermediate","Red Party (FL)",1,"Left",5,"Did not use smart phone","Shares-only",1,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1004055,4,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",3,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Liberal Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,4
1012114,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",2,"Left",2,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1012136,6,"60 yrs and above","Female","Higher","Progress Party (FR)",10,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1012139,2,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1012166,3,"30-59 yrs","Male","Higher","Red Party (FL)",1,"Left",5,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1012209,4,"30-59 yrs","Female","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Agrarian Party (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1005932,1,"18-29 yrs","Male","Lower or intermediate","Labour Party (CL)",4,"Left",3,"Used smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Conservative Party (CR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,3
1006449,6,"60 yrs and above","Female","Lower or intermediate","Conservative Party (CR)",6,"Centre",4,"Used smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,3
1012234,5,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1012254,5,"60 yrs and above","Female","Higher","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Labour Party (CL)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,NA
1000420,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Red Party (FL)","Immigration",1,NA,"Did not mostly mention prefered party",NA,2
1012263,5,"60 yrs and above","Male","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Conservative Party (CR)","Crime and punishment",1,NA,"Mostly mentioned preferred party",NA,NA
1001920,6,"60 yrs and above","Female","Higher","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","The economy and tax policies",0,NA,"Mostly mentioned preferred party",NA,6
1001264,6,"60 yrs and above","Male","Higher","Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,2
1009680,7,"60 yrs and above","Male",NA,"Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree",NA,"EU and european politics",0,NA,NA,NA,NA
1012292,2,"30-59 yrs","Female","Higher","Green Party (C)",2,"Left",4,"Used smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Christian Democrats (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1004581,5,"60 yrs and above","Female",NA,"Red Party (FL)",2,"Left",5,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Labour Party (CL)","Gay rights",1,NA,"Did not mostly mention prefered party",NA,5
1012297,5,"60 yrs and above","Female","Lower or intermediate","Christian Democratcs (C)",6,"Centre",3,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1006562,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",5,"Left",3,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","Immigration",1,NA,"Did not mostly mention prefered party",NA,2
1008963,5,"60 yrs and above","Female","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Shares-only",2,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,6
1012317,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",9,"Right",5,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1012326,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,NA
1012331,6,"60 yrs and above","Male","Higher","Labour Party (CL)",4,"Left",5,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,NA,"Labour Party (CL)","EU and european politics",1,NA,"Mostly mentioned preferred party",NA,NA
1010473,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,3
1012341,4,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",8,"Right",2,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1012358,5,"60 yrs and above","Female","Higher","Socialist Left Party (L)",2,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","Gay rights",1,NA,"Did not mostly mention prefered party",NA,NA
1012388,2,"30-59 yrs","Female","Higher","Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1012396,5,"60 yrs and above","Female","Higher","Agrarian Party (C)",6,"Centre",5,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Liberal Party (C)",NA,0,NA,"Did not mostly mention prefered party",NA,NA
1012406,2,"30-59 yrs","Female","Higher","Socialist Left Party (L)",5,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,NA
1012428,5,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",5,"Left",2,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Progress Party (FR)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1012435,6,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","Crime and punishment",1,NA,"Mostly mentioned preferred party",NA,NA
1002734,6,"60 yrs and above","Female","Higher","Christian Democratcs (C)",9,"Right",2,"Used smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"Gay rights",0,NA,NA,NA,NA
1009032,5,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Socialist Left Party (L)","Immigration",1,NA,"Did not mostly mention prefered party",NA,2
1012462,2,"18-29 yrs","Male","Higher","Liberal Party (C)",5,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"The economy and tax policies",0,NA,NA,NA,NA
1012466,2,"30-59 yrs","Male","Lower or intermediate",NA,5,"Left",3,"Used smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Green Party (C)","The economy and tax policies",1,NA,NA,NA,NA
1012478,4,"30-59 yrs","Female","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree",NA,"EU and european politics",1,NA,NA,NA,NA
1012485,6,"60 yrs and above","Male","Higher","Christian Democratcs (C)",4,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Labour Party (CL)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1001063,3,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,5
1000150,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Progress Party (FR)","Immigration",0,NA,"Did not mostly mention prefered party",NA,3
1005287,5,"60 yrs and above","Male","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Socialist Left Party (L)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,5
1001912,4,"30-59 yrs","Male","Lower or intermediate",NA,5,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Progress Party (FR)","Immigration",0,NA,NA,NA,1
1012509,5,"60 yrs and above","Female","Lower or intermediate","Liberal Party (C)",5,"Left",3,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1005913,5,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Red Party (FL)","Immigration",1,NA,"Did not mostly mention prefered party",NA,1
1012519,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",11,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Conservative Party (CR)","EU and european politics",1,NA,"Mostly mentioned preferred party",NA,NA
1008552,5,"60 yrs and above","Female","Higher","Agrarian Party (C)",6,"Centre",2,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,5
1006444,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,NA,"Red Party (FL)","Immigration",1,NA,"Did not mostly mention prefered party",NA,4
1012538,1,"18-29 yrs","Male","Lower or intermediate",NA,8,"Right",3,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","Crime and punishment",1,NA,NA,NA,NA
1002786,5,"60 yrs and above","Male","Higher","Agrarian Party (C)",4,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,4
1012553,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",10,"Right",2,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"The economy and tax policies",1,NA,NA,NA,NA
1010016,5,"30-59 yrs","Female","Higher","Labour Party (CL)",7,"Right",3,"Used smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,NA,"Progress Party (FR)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,2
1006692,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",4,"Left",3,"Used smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)",NA,0,NA,"Mostly mentioned preferred party",NA,7
1006069,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",2,"Left",3,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,1
1001345,2,"18-29 yrs","Female","Lower or intermediate","Red Party (FL)",3,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,2
1009523,5,"30-59 yrs","Female","Higher","Conservative Party (CR)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,3
1008950,6,"60 yrs and above","Male","Higher","Labour Party (CL)",3,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)","Immigration",0,NA,"Mostly mentioned preferred party",NA,6
1005107,5,"30-59 yrs","Male","Higher","Green Party (C)",6,"Centre",3,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Agrarian Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,1
1003065,2,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Used smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,3
1005242,5,"30-59 yrs","Male","Higher","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Shares-only",2,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Christian Democrats (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,3
1005909,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,1
1005525,6,"60 yrs and above","Female","Higher","Agrarian Party (C)",4,"Left",5,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Labour Party (CL)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,6
1012614,3,"30-59 yrs","Male","Higher","Liberal Party (C)",5,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Socialist Left Party (L)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1008573,7,"60 yrs and above","Male","Higher","Progress Party (FR)",8,"Right",5,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,4
1010406,5,"60 yrs and above","Female","Higher","Conservative Party (CR)",7,"Right",4,"Used smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Red Party (FL)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,3
1002451,6,"60 yrs and above","Female","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Progress Party (FR)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,4
1012622,6,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Conservative Party (CR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1005549,5,"60 yrs and above","Male","Higher","Agrarian Party (C)",3,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,1
1012637,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",9,"Right",5,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,NA
1012656,1,"18-29 yrs","Male","Higher","Conservative Party (CR)",8,"Right",5,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1012662,1,"18-29 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",2,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1000064,5,"60 yrs and above","Male","Lower or intermediate","Labour Party (CL)",4,"Left",5,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Labour Party (CL)","Gay rights",1,NA,"Mostly mentioned preferred party",NA,6
1012667,5,"60 yrs and above","Female","Lower or intermediate","Christian Democratcs (C)",5,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Progress Party (FR)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1007022,6,"60 yrs and above","Male",NA,"Conservative Party (CR)",9,"Right",5,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,1
1007145,4,"30-59 yrs","Female","Higher","Christian Democratcs (C)",6,"Centre",3,"Used smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Socialist Left Party (L)","Immigration",0,NA,"Did not mostly mention prefered party",NA,1
1009876,4,"30-59 yrs","Male","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Red Party (FL)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,4
1012692,3,"30-59 yrs","Male","Higher","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1002256,5,"60 yrs and above","Female","Higher","Red Party (FL)",3,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,6
1003420,5,"60 yrs and above","Female","Higher","Red Party (FL)",1,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,6
1012699,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1012703,5,"30-59 yrs","Male","Higher","Conservative Party (CR)",10,"Right",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1001357,3,"30-59 yrs","Male","Higher","Progress Party (FR)",7,"Right",4,"Used smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","Immigration",1,NA,"Did not mostly mention prefered party",NA,2
1012708,1,"18-29 yrs","Female","Lower or intermediate",NA,8,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","Crime and punishment",0,NA,NA,NA,NA
1000679,2,"18-29 yrs","Male","Lower or intermediate",NA,6,"Centre",2,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Green Party (C)","Gay rights",1,NA,NA,NA,1
1005317,5,"30-59 yrs","Male","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,5
1001327,2,"30-59 yrs","Female","Higher",NA,NA,NA,NA,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","Immigration",1,NA,NA,NA,3
1012757,7,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",5,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","Immigration",0,NA,"Mostly mentioned preferred party",NA,NA
1012761,5,"60 yrs and above","Female","Higher","Progress Party (FR)",10,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1012793,4,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Green Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1012807,5,"30-59 yrs","Male","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","EU and european politics",1,NA,"Mostly mentioned preferred party",NA,NA
1002717,5,"60 yrs and above","Male",NA,"Agrarian Party (C)",4,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","Immigration",1,NA,"Did not mostly mention prefered party",NA,3
1012857,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",2,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1010453,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Conservative Party (CR)","Crime and punishment",0,NA,"Mostly mentioned preferred party",NA,6
